nu	S
5.589161791000000449e+03	8.653999999999999432e-27
5.589187420999999631e+03	4.993000000000000220e-30
5.589187686999999642e+03	1.498000000000000069e-29
5.589232957000000170e+03	8.967999999999999851e-30
5.589893189000000348e+03	2.889999999999999961e-28
5.590090957999999773e+03	1.821999999999999928e-29
5.590133080999999947e+03	3.783000000000000126e-24
5.590204195000000254e+03	6.135000000000000372e-23
5.590302163999999721e+03	2.045000000000000124e-23
5.590307676999999785e+03	4.168000000000000151e-30
5.590307705999999598e+03	1.388999999999999983e-30
5.590765779000000293e+03	7.432999999999999919e-28
5.590808982999999898e+03	4.031999999999999832e-30
5.590834152000000358e+03	2.275999999999999867e-30
5.591119295999999849e+03	3.342000000000000054e-30
5.591156084999999621e+03	2.658000000000000165e-29
5.591241259999999784e+03	3.801000000000000065e-28
5.591508201999999983e+03	7.361000000000000280e-26
5.591563965999999709e+03	5.548999999999999874e-29
5.591588397999999870e+03	2.290000000000000117e-26
5.591759352000000035e+03	9.754999999999999552e-30
5.591763186999999562e+03	3.252000000000000327e-30
5.591786116999999649e+03	6.343000000000000332e-29
5.591786210999999639e+03	2.114000000000000008e-29
5.591968902999999955e+03	1.132000000000000010e-29
5.591992234999999710e+03	4.932999999999999935e-30
5.592037314000000151e+03	1.643999999999999969e-30
5.592111200999999710e+03	1.805000000000000010e-29
5.592139146999999866e+03	2.428999999999999838e-27
5.592193873000000167e+03	3.454000000000000093e-26
5.592194677000000411e+03	1.036000000000000051e-25
5.592231544999999642e+03	6.540000000000000209e-28
5.592309658999999556e+03	1.519999999999999987e-30
5.592569703000000118e+03	6.933000000000000101e-30
5.592592340999999578e+03	1.124999999999999919e-30
5.592669001999999637e+03	4.986000000000000023e-29
5.592920508999999583e+03	3.043999999999999805e-29
5.593012326000000030e+03	3.714999999999999777e-28
5.593032616999999846e+03	1.716000000000000031e-29
5.593034767000000102e+03	5.739000000000000170e-30
5.593109438000000409e+03	3.928999999999999896e-27
5.593197455999999875e+03	1.009999999999999944e-29
5.593252008999999816e+03	2.461999999999999841e-30
5.593266486999999870e+03	8.055999999999999438e-30
5.593269761999999901e+03	5.593000000000000270e-30
5.593356574999999793e+03	1.489000000000000009e-24
5.593443887000000359e+03	5.275000000000000131e-28
5.593459270000000288e+03	9.070999999999999887e-28
5.593646074000000226e+03	2.152999999999999927e-28
5.593646074000000226e+03	7.175000000000000178e-29
5.593783607999999731e+03	3.469000000000000121e-30
5.593818852000000334e+03	1.937999999999999825e-30
5.593842982000000120e+03	3.286999999999999910e-30
5.593907258999999613e+03	1.424999999999999979e-29
5.593913091999999779e+03	9.638000000000000187e-29
5.593983761000000413e+03	2.627999999999999906e-24
5.594038330999999744e+03	1.099000000000000064e-30
5.594058136999999988e+03	3.336999999999999936e-27
5.594158524999999827e+03	2.987999999999999805e-25
5.594161356999999953e+03	1.077999999999999922e-28
5.594244966000000204e+03	9.239000000000000462e-30
5.594292037000000164e+03	7.926000000000000701e-24
5.594394890999999916e+03	5.044000000000000252e-30
5.594412185000000136e+03	7.536999999999999703e-28
5.594488795000000209e+03	7.614000000000000115e-24
5.594714028000000326e+03	3.278000000000000217e-29
5.594729121000000305e+03	4.308999999999999771e-29
5.594736960999999610e+03	8.818999999999999866e-30
5.594758718000000044e+03	8.401999999999999355e-30
5.594764849999999569e+03	6.212999999999999929e-28
5.594798039999999673e+03	2.143999999999999999e-27
5.594828558999999586e+03	4.932000000000000299e-28
5.594828561000000263e+03	1.644000000000000025e-28
5.594844103999999788e+03	2.603999999999999979e-30
5.594982997000000069e+03	1.717000000000000003e-28
5.595240276000000449e+03	1.644999999999999862e-27
5.595244106000000102e+03	2.964999999999999967e-30
5.595282030999999733e+03	1.274000000000000050e-28
5.595392114999999649e+03	5.548999999999999650e-28
5.595398412999999891e+03	5.078999999999999835e-30
5.595402775999999903e+03	1.522999999999999931e-29
5.595414034000000356e+03	1.287999999999999946e-30
5.595557359999999790e+03	2.343000000000000177e-22
5.595608288999999786e+03	1.933000000000000035e-30
5.595652895000000171e+03	2.891000000000000269e-29
5.595672375000000102e+03	2.471000000000000094e-30
5.595849049999999806e+03	8.512000000000000351e-27
5.596176360999999815e+03	1.392000000000000026e-27
5.596197869999999966e+03	5.575999999999999792e-30
5.596230865999999878e+03	5.188999999999999844e-28
5.596331280000000334e+03	6.991999999999999776e-27
5.596364864999999554e+03	5.979999999999999938e-29
5.596428882999999587e+03	2.509999999999999781e-25
5.596435875000000124e+03	1.452000000000000002e-30
5.596522756000000300e+03	6.449000000000000509e-30
5.596561276999999791e+03	1.873000000000000100e-30
5.596594436000000314e+03	1.176999999999999979e-30
5.596597055999999611e+03	5.504999999999999898e-30
5.596663618999999926e+03	1.469000000000000094e-29
5.596680182000000059e+03	6.306999999999999993e-28
5.596878910000000360e+03	1.547000000000000045e-30
5.597108180000000175e+03	1.851999999999999930e-29
5.597216140999999880e+03	9.910000000000000209e-28
5.597218238000000383e+03	1.451999999999999964e-27
5.597264261999999690e+03	4.482999999999999897e-30
5.597276781999999912e+03	1.344999999999999972e-29
5.597378058000000237e+03	1.853999999999999986e-28
5.597434358000000429e+03	1.338000000000000115e-25
5.597484696999999869e+03	7.496999999999999528e-24
5.597641829999999572e+03	6.656000000000000555e-27
5.597741699000000153e+03	7.709000000000000278e-28
5.597757888000000094e+03	3.332999999999999801e-29
5.597801062999999886e+03	7.669000000000000499e-27
5.597830547999999908e+03	1.392999999999999920e-29
5.597976485999999568e+03	1.108000000000000036e-29
5.598097256000000016e+03	1.105999999999999980e-29
5.598176437000000078e+03	1.688999999999999832e-30
5.598192606999999953e+03	1.215000000000000050e-23
5.598261862000000292e+03	3.503999999999999703e-30
5.598323677000000316e+03	1.692000000000000029e-28
5.598361162000000149e+03	3.783000000000000119e-28
5.598507660000000214e+03	1.911000000000000142e-27
5.598887772000000041e+03	1.511000000000000019e-27
5.598937525999999707e+03	5.039000000000000448e-28
5.599039738000000398e+03	4.429999999999999977e-28
5.599058966999999939e+03	6.168999999999999724e-27
5.599189892000000327e+03	1.408000000000000010e-22
5.599286428000000342e+03	7.335999999999999939e-29
5.599303887000000032e+03	8.503000000000000512e-29
5.599395685999999841e+03	2.207000000000000212e-28
5.599432190000000446e+03	1.976000000000000030e-27
5.599488368999999693e+03	1.851999999999999860e-30
5.599616844999999557e+03	2.186000000000000070e-29
5.599676833000000443e+03	9.982999999999999515e-28
5.599751667999999881e+03	4.449000000000000343e-30
5.599834060000000136e+03	2.363000000000000032e-23
5.599958235000000059e+03	3.765999999999999843e-23
5.599963821000000280e+03	4.683000000000000194e-29
5.600223071000000346e+03	2.262999999999999992e-29
5.600273269000000255e+03	8.579000000000000126e-30
5.600509301000000050e+03	9.530000000000000234e-30
5.600587403000000450e+03	1.622000000000000051e-30
5.600601228999999876e+03	1.413000000000000067e-27
5.600768675999999687e+03	6.916000000000000106e-27
5.600769341000000168e+03	2.173999999999999986e-26
5.600844825999999557e+03	5.824999999999999785e-29
5.600906262999999853e+03	2.813999999999999926e-30
5.601271332999999686e+03	8.891000000000000208e-29
5.601272971000000325e+03	2.667999999999999886e-28
5.601332752000000255e+03	8.127999999999999781e-29
5.601334821999999804e+03	3.143000000000000066e-30
5.601575928000000204e+03	2.723000000000000031e-29
5.601576097000000118e+03	3.293999999999999972e-27
5.601577428999999938e+03	1.702999999999999876e-30
5.601598148000000037e+03	1.097999999999999991e-27
5.601750049000000217e+03	6.501000000000000570e-30
5.601809591000000182e+03	6.852999999999999983e-28
5.601829233000000386e+03	1.762000000000000133e-30
5.601829877000000124e+03	3.751000000000000216e-24
5.601873724000000038e+03	2.605999999999999825e-28
5.602023258999999598e+03	1.346000000000000083e-23
5.602075155999999879e+03	2.920000000000000243e-29
5.602078233999999611e+03	9.734000000000000363e-30
5.602092448000000331e+03	1.538999999999999995e-30
5.602331967000000077e+03	2.475999999999999969e-24
5.602574241000000256e+03	4.539999999999999773e-27
5.602619023000000197e+03	4.652999999999999771e-30
5.602636360999999852e+03	1.715999999999999990e-23
5.602640194999999949e+03	5.721000000000000148e-24
5.602706223999999565e+03	1.129000000000000031e-30
5.602735695000000305e+03	1.090000000000000073e-23
5.602806784000000334e+03	1.134000000000000066e-29
5.602809170999999878e+03	1.351000000000000006e-27
5.602811955000000125e+03	4.503999999999999787e-30
5.602833187999999609e+03	3.641000000000000043e-22
5.602887862999999925e+03	1.733999999999999912e-25
5.602939883000000009e+03	2.645000000000000080e-29
5.603145989999999983e+03	7.083000000000000186e-23
5.603203438999999889e+03	4.937999999999999795e-29
5.603234059999999772e+03	1.153000000000000005e-30
5.603425578999999743e+03	7.286000000000000215e-30
5.603489547000000130e+03	1.185999999999999987e-29
5.603590973999999733e+03	1.825000000000000152e-30
5.603603219999999965e+03	3.769999999999999944e-27
5.603643852000000152e+03	2.989999999999999969e-29
5.603681485000000066e+03	1.865999999999999903e-30
5.603739429000000200e+03	6.333000000000000051e-30
5.603769569000000047e+03	1.665000000000000111e-28
5.603983857000000171e+03	2.274000000000000133e-28
5.604120804999999564e+03	2.441999999999999979e-30
5.604155437000000347e+03	1.329000000000000083e-28
5.604357321999999840e+03	1.588000000000000020e-28
5.604393492000000151e+03	3.106000000000000077e-30
5.604517444000000069e+03	5.474000000000000150e-23
5.604565171999999620e+03	1.394999999999999976e-30
5.604613215000000309e+03	1.144999999999999955e-30
5.604845170999999937e+03	3.090999999999999881e-24
5.605077956000000086e+03	1.648000000000000081e-30
5.605177297999999610e+03	1.297999999999999998e-25
5.605180661999999757e+03	4.336000000000000236e-26
5.605608325999999579e+03	1.255999999999999993e-29
5.605688881000000038e+03	5.070000000000000282e-30
5.605722015999999712e+03	3.966999999999999731e-27
5.605725790000000416e+03	9.862999999999999281e-28
5.605849895000000288e+03	6.927999999999999681e-29
5.605893548000000010e+03	4.543000000000000138e-27
5.605899395999999797e+03	3.180000000000000180e-24
5.605960591000000022e+03	3.255000000000000075e-28
5.605978471000000354e+03	1.696000000000000029e-29
5.606158037999999578e+03	6.850999999999999888e-25
5.606237807000000430e+03	1.772000000000000034e-25
5.606280456000000413e+03	8.203000000000000824e-28
5.606282876000000215e+03	5.520000000000000442e-26
5.606399413000000095e+03	2.650999999999999913e-28
5.606439312999999856e+03	1.424999999999999979e-29
5.606439624999999978e+03	4.274000000000000188e-29
5.606507187999999587e+03	1.993999999999999998e-30
5.606618494999999712e+03	2.345000000000000055e-29
5.606780365999999958e+03	1.750000000000000146e-30
5.606800272999999834e+03	1.884000000000000045e-28
5.606836285000000316e+03	2.894000000000000073e-30
5.606881846000000223e+03	1.183999999999999954e-24
5.607061848999999711e+03	1.902999999999999962e-29
5.607267595999999685e+03	1.768999999999999985e-27
5.607297510000000329e+03	4.809999999999999980e-30
5.607371970999999576e+03	3.454000000000000120e-29
5.607381150999999591e+03	1.627999999999999869e-30
5.607482638000000406e+03	7.847999999999999820e-24
5.607681128000000172e+03	1.944999999999999946e-26
5.607728779000000031e+03	8.328000000000000077e-30
5.607807517999999618e+03	2.151999999999999885e-30
5.607883015999999770e+03	1.621000000000000023e-30
5.607895212000000356e+03	1.835000000000000131e-24
5.607941079000000173e+03	6.791000000000000314e-30
5.607961857999999665e+03	2.483000000000000011e-29
5.608032688999999664e+03	7.117000000000000229e-29
5.608035313999999744e+03	9.560000000000000483e-27
5.608038069000000178e+03	2.315999999999999857e-28
5.608152850999999828e+03	1.087999999999999904e-25
5.608217824999999721e+03	2.296999999999999939e-28
5.608269492000000355e+03	1.183999999999999931e-29
5.608511171000000104e+03	3.194000000000000098e-29
5.608614921000000322e+03	1.302000000000000102e-26
5.608718270999999731e+03	4.312000000000000135e-29
5.608726622999999563e+03	1.293999999999999940e-28
5.608794909999999618e+03	5.695000000000000054e-29
5.608810260999999628e+03	1.267000000000000022e-27
5.608810505000000376e+03	3.800999999999999885e-27
5.608827616999999918e+03	1.138000000000000039e-28
5.608845526000000064e+03	1.770000000000000007e-30
5.608875641999999971e+03	4.606999999999999964e-28
5.608919130999999652e+03	1.613000000000000039e-27
5.609030386000000362e+03	4.087000000000000144e-28
5.609050718000000415e+03	4.085999999999999948e-30
5.609135170999999900e+03	5.712000000000000028e-28
5.609269602999999734e+03	1.954000000000000107e-27
5.609279655999999704e+03	3.383999999999999834e-30
5.609285460000000057e+03	1.124999999999999919e-30
5.609302873999999974e+03	2.029999999999999889e-29
5.609492827000000034e+03	2.552999999999999947e-30
5.609596386000000166e+03	1.511999999999999902e-28
5.609742250000000240e+03	1.867999999999999992e-25
5.609853020999999899e+03	5.601999999999999934e-24
5.609882775000000038e+03	3.137000000000000072e-26
5.610186509000000115e+03	3.741999999999999807e-29
5.610238261000000421e+03	2.161999999999999956e-29
5.610293483999999808e+03	1.039000000000000043e-26
5.610312009000000216e+03	4.679999999999999829e-29
5.610339606999999887e+03	2.693000000000000084e-28
5.610371911000000182e+03	1.054000000000000000e-25
5.610405840999999782e+03	1.335999999999999999e-29
5.610581500000000233e+03	4.403999999999999778e-30
5.610590618999999606e+03	3.494999999999999871e-29
5.610596830999999838e+03	1.320000000000000110e-28
5.610621436999999787e+03	1.165999999999999985e-29
5.610709275000000162e+03	1.710000000000000109e-27
5.610788174000000254e+03	1.823999999999999928e-28
5.611035382000000027e+03	5.258999999999999990e-30
5.611330323000000135e+03	6.109999999999999668e-28
5.611408032000000276e+03	1.103000000000000001e-30
5.611478742000000238e+03	1.741000000000000005e-28
5.611826573999999709e+03	5.192000000000000208e-28
5.611834326999999575e+03	2.020000000000000028e-30
5.612170635999999831e+03	1.563999999999999962e-29
5.612252255000000332e+03	8.958999999999999429e-24
5.612464103999999679e+03	1.701000000000000170e-30
5.612567699999999604e+03	4.330000000000000081e-29
5.612568989999999758e+03	2.689000000000000211e-23
5.612580901999999696e+03	5.235000000000000016e-30
5.612601257999999689e+03	1.743999999999999977e-30
5.612794018999999935e+03	9.676000000000000470e-28
5.612824985999999626e+03	1.419999999999999961e-27
5.612844579999999951e+03	2.055999999999999989e-30
5.612917230000000018e+03	4.876999999999999594e-28
5.613092015999999603e+03	2.058000000000000071e-27
5.613220586999999796e+03	1.564999999999999990e-29
5.613261354999999639e+03	8.060999999999999579e-30
5.613388307000000168e+03	1.919000000000000134e-26
5.613403688000000329e+03	1.064000000000000073e-23
5.613665097000000060e+03	1.710000000000000109e-27
5.613668267000000014e+03	1.109999999999999952e-29
5.613676703000000089e+03	2.089999999999999894e-28
5.613678289999999834e+03	6.269999999999999682e-28
5.613722662000000128e+03	1.305000000000000074e-30
5.613834950999999819e+03	2.741000000000000088e-27
5.613851862000000438e+03	3.494999999999999871e-29
5.613868271000000277e+03	4.296999999999999657e-27
5.613958654000000024e+03	5.900999999999999819e-30
5.613988317999999708e+03	1.982999999999999962e-22
5.614234132999999929e+03	1.335999999999999977e-27
5.614271451999999954e+03	6.144999999999999811e-29
5.614294044000000213e+03	2.467999999999999918e-23
5.614330095999999685e+03	3.427000000000000202e-28
5.614341744000000290e+03	2.044000000000000002e-29
5.614388472999999976e+03	6.340000000000000416e-25
5.614425568999999996e+03	1.688999999999999832e-30
5.614446388999999726e+03	3.597000000000000285e-24
